Heuristic,Metric,Value,Epoch
SJF,MeanSlowdown,3.142857142857143,111
SJF,MaxRew,-1.3836478232080873,111
SJF,MeanRew_upper,-5.580169510724003,111
SJF,MeanSlowdown,3.142857142857143,112
SJF,MaxRew,-1.3836478232080873,112
SJF,MeanRew_upper,-5.580169510724003,112
SJF,MeanSlowdown,3.142857142857143,113
SJF,MaxRew,-1.3836478232080873,113
SJF,MeanRew_upper,-5.580169510724003,113
SJF,MeanSlowdown,3.142857142857143,114
SJF,MaxRew,-1.3836478232080873,114
SJF,MeanRew_upper,-5.580169510724003,114
SJF,MeanSlowdown,3.142857142857143,115
SJF,MaxRew,-1.3836478232080873,115
SJF,MeanRew_upper,-5.580169510724003,115
SJF,MeanSlowdown,3.142857142857143,116
SJF,MaxRew,-1.3836478232080873,116
SJF,MeanRew_upper,-5.580169510724003,116
SJF,MeanSlowdown,3.142857142857143,117
SJF,MaxRew,-1.3836478232080873,117
SJF,MeanRew_upper,-5.580169510724003,117
SJF,MeanSlowdown,3.142857142857143,118
SJF,MaxRew,-1.3836478232080873,118
SJF,MeanRew_upper,-5.580169510724003,118
SJF,MeanSlowdown,3.142857142857143,119
SJF,MaxRew,-1.3836478232080873,119
SJF,MeanRew_upper,-5.580169510724003,119
SJF,MeanSlowdown,3.142857142857143,120
SJF,MaxRew,-1.3836478232080873,120
SJF,MeanRew_upper,-5.580169510724003,120
SJF,MeanSlowdown,3.142857142857143,121
SJF,MaxRew,-1.3836478232080873,121
SJF,MeanRew_upper,-5.580169510724003,121
SJF,MeanSlowdown,3.142857142857143,122
SJF,MaxRew,-1.3836478232080873,122
SJF,MeanRew_upper,-5.580169510724003,122
SJF,MeanSlowdown,3.142857142857143,123
SJF,MaxRew,-1.3836478232080873,123
SJF,MeanRew_upper,-5.580169510724003,123
SJF,MeanSlowdown,3.142857142857143,124
SJF,MaxRew,-1.3836478232080873,124
SJF,MeanRew_upper,-5.580169510724003,124
SJF,MeanSlowdown,3.142857142857143,125
SJF,MaxRew,-1.3836478232080873,125
SJF,MeanRew_upper,-5.580169510724003,125
SJF,MeanSlowdown,3.142857142857143,126
SJF,MaxRew,-1.3836478232080873,126
SJF,MeanRew_upper,-5.580169510724003,126
SJF,MeanSlowdown,3.142857142857143,127
SJF,MaxRew,-1.3836478232080873,127
SJF,MeanRew_upper,-5.580169510724003,127
SJF,MeanSlowdown,3.142857142857143,128
SJF,MaxRew,-1.3836478232080873,128
SJF,MeanRew_upper,-5.580169510724003,128
SJF,MeanSlowdown,3.142857142857143,129
SJF,MaxRew,-1.3836478232080873,129
SJF,MeanRew_upper,-5.580169510724003,129
SJF,MeanSlowdown,3.142857142857143,130
SJF,MaxRew,-1.3836478232080873,130
SJF,MeanRew_upper,-5.580169510724003,130
SJF,MeanSlowdown,3.142857142857143,131
SJF,MaxRew,-1.3836478232080873,131
SJF,MeanRew_upper,-5.580169510724003,131
SJF,MeanSlowdown,3.142857142857143,132
SJF,MaxRew,-1.3836478232080873,132
SJF,MeanRew_upper,-5.580169510724003,132
SJF,MeanSlowdown,3.142857142857143,133
SJF,MaxRew,-1.3836478232080873,133
SJF,MeanRew_upper,-5.580169510724003,133
SJF,MeanSlowdown,3.142857142857143,134
SJF,MaxRew,-1.3836478232080873,134
SJF,MeanRew_upper,-5.580169510724003,134
SJF,MeanSlowdown,3.142857142857143,135
SJF,MaxRew,-1.3836478232080873,135
SJF,MeanRew_upper,-5.580169510724003,135
SJF,MeanSlowdown,3.142857142857143,136
SJF,MaxRew,-1.3836478232080873,136
SJF,MeanRew_upper,-5.580169510724003,136
SJF,MeanSlowdown,3.142857142857143,137
SJF,MaxRew,-1.3836478232080873,137
SJF,MeanRew_upper,-5.580169510724003,137
SJF,MeanSlowdown,3.142857142857143,138
SJF,MaxRew,-1.3836478232080873,138
SJF,MeanRew_upper,-5.580169510724003,138
SJF,MeanSlowdown,3.142857142857143,139
SJF,MaxRew,-1.3836478232080873,139
SJF,MeanRew_upper,-5.580169510724003,139
SJF,MeanSlowdown,3.142857142857143,140
SJF,MaxRew,-1.3836478232080873,140
SJF,MeanRew_upper,-5.580169510724003,140
SJF,MeanSlowdown,3.142857142857143,141
SJF,MaxRew,-1.3836478232080873,141
SJF,MeanRew_upper,-5.580169510724003,141
SJF,MeanSlowdown,3.142857142857143,142
SJF,MaxRew,-1.3836478232080873,142
SJF,MeanRew_upper,-5.580169510724003,142
SJF,MeanSlowdown,3.142857142857143,143
SJF,MaxRew,-1.3836478232080873,143
SJF,MeanRew_upper,-5.580169510724003,143
SJF,MeanSlowdown,3.142857142857143,144
SJF,MaxRew,-1.3836478232080873,144
SJF,MeanRew_upper,-5.580169510724003,144
SJF,MeanSlowdown,3.142857142857143,145
SJF,MaxRew,-1.3836478232080873,145
SJF,MeanRew_upper,-5.580169510724003,145
SJF,MeanSlowdown,3.142857142857143,146
SJF,MaxRew,-1.3836478232080873,146
SJF,MeanRew_upper,-5.580169510724003,146
SJF,MeanSlowdown,3.142857142857143,147
SJF,MaxRew,-1.3836478232080873,147
SJF,MeanRew_upper,-5.580169510724003,147
SJF,MeanSlowdown,3.142857142857143,148
SJF,MaxRew,-1.3836478232080873,148
SJF,MeanRew_upper,-5.580169510724003,148
SJF,MeanSlowdown,3.142857142857143,149
SJF,MaxRew,-1.3836478232080873,149
SJF,MeanRew_upper,-5.580169510724003,149
SJF,MeanSlowdown,3.142857142857143,150
SJF,MaxRew,-1.3836478232080873,150
SJF,MeanRew_upper,-5.580169510724003,150
SJF,MeanSlowdown,3.142857142857143,151
SJF,MaxRew,-1.3836478232080873,151
SJF,MeanRew_upper,-5.580169510724003,151
SJF,MeanSlowdown,3.142857142857143,152
SJF,MaxRew,-1.3836478232080873,152
SJF,MeanRew_upper,-5.580169510724003,152
SJF,MeanSlowdown,3.142857142857143,153
SJF,MaxRew,-1.3836478232080873,153
SJF,MeanRew_upper,-5.580169510724003,153
SJF,MeanSlowdown,3.142857142857143,154
SJF,MaxRew,-1.3836478232080873,154
SJF,MeanRew_upper,-5.580169510724003,154
SJF,MeanSlowdown,3.142857142857143,155
SJF,MaxRew,-1.3836478232080873,155
SJF,MeanRew_upper,-5.580169510724003,155
SJF,MeanSlowdown,3.142857142857143,156
SJF,MaxRew,-1.3836478232080873,156
SJF,MeanRew_upper,-5.580169510724003,156
SJF,MeanSlowdown,3.142857142857143,157
SJF,MaxRew,-1.3836478232080873,157
SJF,MeanRew_upper,-5.580169510724003,157
SJF,MeanSlowdown,3.142857142857143,158
SJF,MaxRew,-1.3836478232080873,158
SJF,MeanRew_upper,-5.580169510724003,158
SJF,MeanSlowdown,3.142857142857143,159
SJF,MaxRew,-1.3836478232080873,159
