Heuristic,Metric,Value,Epoch
FCFS,MeanRew_upper,-13.688513208246558,123
FCFS,MeanSlowdown,1.1875,124
FCFS,MaxRew,-8.061379139661227,124
FCFS,MeanRew_upper,-13.688513208246558,124
FCFS,MeanSlowdown,1.1875,125
FCFS,MaxRew,-8.061379139661227,125
FCFS,MeanRew_upper,-13.688513208246558,125
FCFS,MeanSlowdown,1.1875,126
FCFS,MaxRew,-8.061379139661227,126
FCFS,MeanRew_upper,-13.688513208246558,126
FCFS,MeanSlowdown,1.1875,127
FCFS,MaxRew,-8.061379139661227,127
FCFS,MeanRew_upper,-13.688513208246558,127
FCFS,MeanSlowdown,1.1875,128
FCFS,MaxRew,-8.061379139661227,128
FCFS,MeanRew_upper,-13.688513208246558,128
FCFS,MeanSlowdown,1.1875,129
FCFS,MaxRew,-8.061379139661227,129
FCFS,MeanRew_upper,-13.688513208246558,129
FCFS,MeanSlowdown,1.1875,130
FCFS,MaxRew,-8.061379139661227,130
FCFS,MeanRew_upper,-13.688513208246558,130
FCFS,MeanSlowdown,1.1875,131
FCFS,MaxRew,-8.061379139661227,131
FCFS,MeanRew_upper,-13.688513208246558,131
FCFS,MeanSlowdown,1.1875,132
FCFS,MaxRew,-8.061379139661227,132
FCFS,MeanRew_upper,-13.688513208246558,132
FCFS,MeanSlowdown,1.1875,133
FCFS,MaxRew,-8.061379139661227,133
FCFS,MeanRew_upper,-13.688513208246558,133
FCFS,MeanSlowdown,1.1875,134
FCFS,MaxRew,-8.061379139661227,134
FCFS,MeanRew_upper,-13.688513208246558,134
FCFS,MeanSlowdown,1.1875,135
FCFS,MaxRew,-8.061379139661227,135
FCFS,MeanRew_upper,-13.688513208246558,135
FCFS,MeanSlowdown,1.1875,136
FCFS,MaxRew,-8.061379139661227,136
FCFS,MeanRew_upper,-13.688513208246558,136
FCFS,MeanSlowdown,1.1875,137
FCFS,MaxRew,-8.061379139661227,137
FCFS,MeanRew_upper,-13.688513208246558,137
FCFS,MeanSlowdown,1.1875,138
FCFS,MaxRew,-8.061379139661227,138
FCFS,MeanRew_upper,-13.688513208246558,138
FCFS,MeanSlowdown,1.1875,139
FCFS,MaxRew,-8.061379139661227,139
FCFS,MeanRew_upper,-13.688513208246558,139
FCFS,MeanSlowdown,1.1875,140
FCFS,MaxRew,-8.061379139661227,140
FCFS,MeanRew_upper,-13.688513208246558,140
FCFS,MeanSlowdown,1.1875,141
FCFS,MaxRew,-8.061379139661227,141
FCFS,MeanRew_upper,-13.688513208246558,141
FCFS,MeanSlowdown,1.1875,142
FCFS,MaxRew,-8.061379139661227,142
FCFS,MeanRew_upper,-13.688513208246558,142
FCFS,MeanSlowdown,1.1875,143
FCFS,MaxRew,-8.061379139661227,143
FCFS,MeanRew_upper,-13.688513208246558,143
FCFS,MeanSlowdown,1.1875,144
FCFS,MaxRew,-8.061379139661227,144
FCFS,MeanRew_upper,-13.688513208246558,144
FCFS,MeanSlowdown,1.1875,145
FCFS,MaxRew,-8.061379139661227,145
FCFS,MeanRew_upper,-13.688513208246558,145
FCFS,MeanSlowdown,1.1875,146
FCFS,MaxRew,-8.061379139661227,146
FCFS,MeanRew_upper,-13.688513208246558,146
FCFS,MeanSlowdown,1.1875,147
FCFS,MaxRew,-8.061379139661227,147
FCFS,MeanRew_upper,-13.688513208246558,147
FCFS,MeanSlowdown,1.1875,148
FCFS,MaxRew,-8.061379139661227,148
FCFS,MeanRew_upper,-13.688513208246558,148
FCFS,MeanSlowdown,1.1875,149
FCFS,MaxRew,-8.061379139661227,149
FCFS,MeanRew_upper,-13.688513208246558,149
FCFS,MeanSlowdown,1.1875,150
FCFS,MaxRew,-8.061379139661227,150
FCFS,MeanRew_upper,-13.688513208246558,150
FCFS,MeanSlowdown,1.1875,151
FCFS,MaxRew,-8.061379139661227,151
